65537
3
27
0 23 1
1 24 1
2 25 1
3 2 47017
3 3 11398
3 4 8521
3 5 37065
3 6 28543
3 7 12801
3 8 55533
3 9 22780
3 10 8553
3 11 51300
3 12 48446
3 13 61265
3 16 1
3 17 65536
3 25 1
4 2 42745
4 3 1422
4 4 58367
4 5 12867
4 6 52792
4 7 38430
4 8 2797
4 9 35593
4 10 58422
4 11 55581
4 12 47025
4 13 52718
4 16 1
4 18 65536
4 25 1
5 2 34198
5 3 14244
5 4 59777
5 5 62743
5 6 2953
5 7 56941
5 8 28426
5 9 28461
5 10 59849
5 11 31366
5 12 11410
5 13 2854
5 16 1
5 19 65536
5 25 1
6 2 49871
6 3 39888
6 4 62616
6 5 31410
6 6 34311
6 7 61208
6 8 46937
6 9 14209
6 10 62700
6 11 48466
6 12 5713
6 13 1430
6 16 1
6 20 65536
6 25 1
7 2 48448
7 3 42021
7 4 19156
7 5 50658
7 6 47851
7 7 53364
7 8 51204
7 9 34866
7 10 52017
7 11 740
7 12 43469
7 13 14965
7 17 4
7 18 65533
7 25 1
8 2 61982
8 3 29916
8 4 46931
8 5 7194
8 6 58559
8 7 4924
8 8 43360
8 9 27023
8 10 47030
8 11 52745
8 12 4291
8 13 9267
8 16 1
8 17 65536
8 18 4
8 19 65533
8 25 1
9 2 56284
9 3 54846
9 4 20571
9 5 34989
9 6 63538
9 7 55498
9 8 60457
9 9 27736
9 10 53442
9 11 42060
9 12 7853
9 13 47022
9 16 1
9 18 65536
9 19 4
9 20 65533
9 25 1
10 2 28506
10 3 39160
10 4 33396
10 5 25046
10 6 7956
10 7 41953
10 8 45494
10 9 29168
10 10 731
10 11 20689
10 12 14976
10 13 40610
10 16 65534
10 17 16
10 18 65521
10 19 65536
10 20 4
10 25 1
11 2 22086
11 3 24236
11 4 9871
11 5 21403
11 6 44376
11 7 47663
11 8 31949
11 9 15608
11 10 9986
11 11 27105
11 12 12843
11 13 60559
11 16 5
11 17 65517
11 18 32
11 19 65521
11 20 65536
11 25 1
12 2 42040
12 3 27052
12 4 61176
12 5 47140
12 6 18620
12 7 59058
12 8 37659
12 9 21335
12 10 61281
12 11 7155
12 12 41332
12 13 34911
12 17 8
12 18 65513
12 19 32
12 20 65521
12 25 1
13 2 16407
13 3 49093
13 4 49079
13 5 49345
13 6 49218
13 7 32671
13 8 49054
13 9 16355
13 10 16414
13 11 16414
13 12 16401
13 13 32771
13 16 65522
13 17 63
13 18 65481
13 19 65513
13 20 32
13 25 1
14 26 1
15 0 1
15 1 65536
15 2 21369
15 3 17098
15 4 12834
15 5 22787
15 6 42718
15 7 2859
15 8 1439
15 9 1432
15 10 45589
15 11 11393
15 12 7121
15 13 9972
15 14 65536
15 15 1
15 23 65536
15 24 1
15 26 1
16 0 1
16 2 31340
16 3 18523
16 4 5721
16 5 2829
16 6 29884
16 7 8565
16 8 4298
16 9 37054
16 10 5695
16 11 1417
16 12 54135
16 13 62686
16 14 65536
16 16 1
16 23 65536
16 25 1
16 26 1
17 0 1
17 2 65535
17 3 1
17 14 65536
17 16 1
17 23 65536
17 25 1
17 26 1
18 0 1
18 2 2849
18 3 28494
18 4 21356
18 5 59852
18 6 5724
18 7 15660
18 8 56972
18 9 24212
18 10 54142
18 11 62693
18 12 55567
18 13 5700
18 14 65536
18 16 1
18 23 65536
18 25 1
18 26 1
19 0 1
19 2 8549
19 3 19945
19 4 64086
19 5 15697
19 6 17139
19 7 46995
19 8 7095
19 9 7110
19 10 64117
19 11 56998
19 12 35623
19 13 49867
19 14 65536
19 16 1
19 23 65536
19 25 1
19 26 1
20 0 1
20 2 52716
20 3 2848
20 4 51256
20 5 25676
20 6 39948
20 7 44140
20 8 38430
20 9 5681
20 10 51296
20 11 45603
20 12 28501
20 13 7126
20 14 65536
20 16 1
20 23 65536
20 25 1
20 26 1
21 0 65536
21 2 18521
21 3 54139
21 4 57016
21 5 28472
21 6 36994
21 7 52736
21 8 10004
21 9 42757
21 10 56984
21 11 14237
21 12 17091
21 13 4272
21 16 65536
21 17 1
21 21 1
21 23 1
21 25 65536
22 1 65536
22 2 22792
22 3 64116
22 4 7170
22 5 52670
22 6 12745
22 7 27107
22 8 62740
22 9 29944
22 10 7115
22 11 9956
22 12 18512
22 13 12819
22 16 65536
22 18 1
22 22 1
22 24 1
22 25 65536
23 0 1
23 3 65536
23 21 65536
24 1 1
24 4 65536
24 22 65536
25 2 61976
25 3 62685
25 4 14266
25 5 39880
25 6 58375
25 7 5002
25 8 10708
25 9 59850
25 10 14244
25 11 52707
25 12 4270
25 13 9259
25 16 65534
25 17 4
25 20 65536
26 2 1
26 3 65536
26 14 1
26 17 65536
26 21 65536
27 27 27
0 14 1
1 15 1
2 16 1
3 17 1
4 18 1
5 19 1
6 20 1
7 2 65536
7 3 16388
7 4 16383
7 5 16376
7 6 16392
7 7 16385
7 9 49151
7 10 49152
7 11 49153
7 12 49153
7 13 49153
7 16 1
7 17 65533
7 18 4
8 2 49153
8 3 32767
8 4 32770
8 5 32773
8 6 32761
8 7 49153
8 8 16385
8 9 32771
8 10 32769
8 11 32768
8 12 32768
8 13 16384
8 17 1
8 18 65533
8 19 4
9 2 16384
9 3 16385
9 4 16385
9 5 16380
9 6 16388
9 8 49153
9 9 49151
9 10 49153
9 11 49153
9 12 49153
9 18 1
9 19 65533
9 20 4
10 2 65533
10 3 16399
10 4 16380
10 5 16352
10 6 16411
10 7 16391
10 9 49146
10 10 49148
10 11 49154
10 12 49154
10 13 49154
10 16 4
10 17 65521
10 18 16
10 19 1
10 20 65533
11 2 49158
11 3 32747
11 4 32777
11 5 32826
11 6 32709
11 7 49139
11 8 16391
11 9 32788
11 10 32776
11 11 32764
11 12 32765
11 13 16382
11 16 65533
11 17 20
11 18 65505
11 19 16
11 20 1
12 2 16381
12 3 32782
12 4 32766
12 5 32717
12 6 32827
12 7 16393
12 8 49139
12 9 32751
12 10 32767
12 11 32774
12 12 32771
12 13 49154
12 16 1
12 17 65529
12 18 24
12 19 65505
12 20 16
13 2 49138
13 3 49207
13 4 49135
13 5 49047
13 6 49229
13 7 33
13 8 16393
13 9 16355
13 10 16366
13 11 16388
13 12 16390
13 13 4
13 16 16
13 17 65474
13 18 56
13 19 24
13 20 65505
14 21 1
15 22 1
16 2 3562
16 3 2852
16 4 51271
16 5 25656
16 6 7162
16 7 60535
16 8 54829
16 9 5687
16 10 51293
16 11 12830
16 12 61267
16 13 56278
16 16 3
16 17 65533
16 20 1
17 2 56277
17 3 38468
17 4 37029
17 5 51301
17 6 14271
17 7 39169
17 8 60535
17 9 11390
17 10 37045
17 11 25650
17 12 24223
17 13 63401
17 16 1
17 17 65536
18 2 63401
18 3 60549
18 4 57692
18 5 53438
18 6 44893
18 7 12814
18 8 39169
18 9 39175
18 10 57703
18 11 34909
18 12 32058
18 13 28495
18 17 1
18 18 65536
19 2 28495
19 3 6411
19 4 705
19 5 57707
19 6 7849
19 7 42024
19 8 12814
19 9 61971
19 10 33482
19 11 20661
19 12 14961
19 13 40605
19 18 1
19 19 65536
20 2 40605
20 3 12822
20 4 34188
20 5 17102
20 6 48448
20 7 34902
20 8 42024
20 9 25642
20 10 34194
20 11 8550
20 12 29920
20 13 64825
20 19 1
20 20 65536
21 2 65536
21 3 1
21 21 1
22 3 65536
22 4 1
22 22 1
23 26 1
24 0 1
24 1 65536
24 2 21369
24 3 17098
24 4 12834
24 5 22787
24 6 42718
24 7 2859
24 8 1439
24 9 1432
24 10 45589
24 11 11393
24 12 7121
24 13 9972
24 14 65536
24 15 1
24 23 65536
24 24 1
24 26 1
25 0 1
25 2 31340
25 3 18523
25 4 5721
25 5 2829
25 6 29884
25 7 8565
25 8 4298
25 9 37054
25 10 5695
25 11 1417
25 12 54135
25 13 62686
25 14 65536
25 16 1
25 23 65536
25 25 1
25 26 1
26 0 65536
26 2 18521
26 3 54139
26 4 57016
26 5 28472
26 6 36994
26 7 52736
26 8 10004
26 9 42757
26 10 56984
26 11 14237
26 12 17091
26 13 4272
26 16 65536
26 17 1
26 21 1
26 23 1
26 25 65536
27 27 27
0 1 1
1 2 1
2 3 1
3 4 1
4 5 1
5 6 1
6 7 1
7 8 1
8 9 1
9 10 1
10 11 1
11 12 1
12 13 1
13 2 1
13 3 65535
13 4 65528
13 5 23
13 6 3
13 7 65507
13 9 10
13 10 9
13 11 1
13 12 65534
13 13 65535
14 15 1
15 16 1
16 17 1
17 18 1
18 19 1
19 20 1
20 2 65536
20 3 16388
20 4 16383
20 5 16376
20 6 16392
20 7 16385
20 9 49151
20 10 49152
20 11 49153
20 12 49153
20 13 49153
20 16 1
20 17 65533
20 18 4
21 22 1
22 2 3562
22 3 2852
22 4 51271
22 5 25656
22 6 7162
22 7 60535
22 8 54829
22 9 5687
22 10 51293
22 11 12830
22 12 61267
22 13 56278
22 16 3
22 17 65533
22 20 1
23 24 1
24 25 1
25 2 47017
25 3 11398
25 4 8521
25 5 37065
25 6 28543
25 7 12801
25 8 55533
25 9 22780
25 10 8553
25 11 51300
25 12 48446
25 13 61265
25 16 1
25 17 65536
25 25 1
26 0 1
26 1 65536
26 2 21369
26 3 17098
26 4 12834
26 5 22787
26 6 42718
26 7 2859
26 8 1439
26 9 1432
26 10 45589
26 11 11393
26 12 7121
26 13 9972
26 14 65536
26 15 1
26 23 65536
26 24 1
26 26 1
27 27 27
