eco5
65537
5
8
0 4 1
1 0 65528
1 1 7
1 2 4
1 4 65536
1 5 65533
2 0 2
2 1 65534
2 2 65533
2 5 4
3 0 3
3 1 65533
4 0 65509
4 1 47
4 2 19
4 4 65518
4 5 65485
4 6 12
4 7 65521
5 0 65536
5 1 65530
5 2 3
5 3 4
5 5 4
5 6 65533
6 0 10
6 1 65530
6 2 65530
6 3 65533
6 4 1
6 5 4
6 6 4
7 0 65525
7 1 10
7 2 4
7 3 4
7 4 65536
7 5 65529
8 8 8
0 0 65536
0 1 65536
0 2 65536
0 3 65536
1 0 49152
1 1 49152
1 2 49152
1 3 49151
2 0 16383
2 1 16384
2 2 16382
2 3 16382
2 5 1
2 6 1
3 0 32767
3 1 32767
3 2 32767
3 3 32766
3 5 1
3 6 1
3 7 1
4 0 4
5 0 20479
5 1 20480
5 2 20479
5 3 4093
5 5 1
5 6 1
6 0 12286
6 1 28672
6 2 61438
6 3 61437
6 5 16386
6 6 16387
6 7 1
7 0 4092
7 1 4096
7 2 4095
7 3 4097
7 4 16384
7 5 49152
7 7 16385
8 8 8
0 3 1
1 0 16385
1 1 16384
1 2 16385
1 3 16386
1 5 65536
1 6 65536
2 0 49154
2 1 49153
2 2 49154
2 3 49155
2 5 65536
2 6 65535
2 7 65536
3 0 32768
3 1 32770
3 2 32768
3 3 32766
3 5 1
3 6 2
4 0 3
4 1 65533
5 0 12290
5 1 61441
5 2 28675
5 3 61444
5 5 49151
5 6 49149
5 7 65536
6 0 36868
6 1 4096
6 2 4096
6 3 4094
6 4 49153
6 5 49154
6 6 32769
6 7 49151
7 0 28667
7 1 12294
7 2 45053
7 3 28667
7 4 16384
7 5 32770
7 6 49160
7 7 16385
8 8 8
0 2 1
1 6 1
2 7 1
3 0 49154
3 1 49153
3 2 49154
3 3 49155
3 5 65536
3 6 65535
3 7 65536
4 0 2
4 1 65534
4 2 65533
4 5 4
5 0 65534
5 1 32771
5 2 32769
5 3 1
5 4 16384
5 5 65535
5 6 16385
5 7 1
6 0 16386
6 1 65535
6 2 32771
6 3 5
6 5 65536
6 6 65532
6 7 16384
7 0 16392
7 1 49149
7 2 49155
7 3 32768
7 4 32769
7 5 49153
7 6 16382
7 7 16382
8 8 8
0 1 1
1 5 1
2 6 1
3 0 16385
3 1 16384
3 2 16385
3 3 16386
3 5 65536
3 6 65536
4 0 65528
4 1 7
4 2 4
4 4 65536
4 5 65533
5 0 32771
5 1 16382
5 2 49151
5 3 65536
5 4 49153
5 5 16386
5 6 2
6 0 65534
6 1 32771
6 2 32769
6 3 1
6 4 16384
6 5 65535
6 6 16385
6 7 1
7 0 16386
7 1 65535
7 2 32771
7 3 5
7 5 65536
7 6 65532
7 7 16384
8 8 8
