hairer1
65537
8
10
0 3 1
1 6 1
2 8 1
3 0 16384
3 1 49153
3 2 49153
3 3 43692
3 4 49151
3 5 16381
3 6 16385
3 7 32767
3 8 49154
4 0 56045
4 1 3319
4 2 27201
4 3 19236
4 4 26818
4 5 46027
4 6 50090
4 7 37541
4 8 39316
4 9 24828
5 0 35499
5 1 13654
5 2 21846
5 4 35499
5 5 30036
5 6 30037
5 7 43690
5 8 8192
6 0 21282
6 1 2356
6 2 51756
6 3 11631
6 4 55430
6 5 12495
6 6 63977
6 7 10253
6 8 1831
6 9 24157
7 0 53249
7 1 5916
7 2 40050
7 4 53249
7 5 23213
7 6 23212
7 7 32770
7 8 55980
8 4 43691
8 5 21845
8 6 21846
8 7 43691
8 8 1
9 0 6946
9 1 19214
9 2 14880
9 3 8814
9 4 41292
9 5 42818
9 6 26269
9 7 31848
9 8 39113
9 9 58555
10 10 10
0 1 1
0 2 1
1 4 1
1 5 1
2 5 1
2 7 1
3 6 1
3 8 1
4 0 19066
4 1 10368
4 2 18738
4 3 18341
4 4 51908
4 5 2683
4 6 62444
4 7 56495
4 8 18644
4 9 63300
5 0 43019
5 1 64908
5 2 8209
5 3 56926
5 4 11016
5 5 3815
5 6 40161
5 7 26124
5 8 47204
5 9 9842
6 0 26007
6 1 16973
6 2 49047
6 3 19236
6 4 62317
6 5 10526
6 6 14590
6 7 15694
6 8 47508
6 9 24828
7 0 1012
7 1 1568
7 2 12875
7 3 20969
7 4 41990
7 5 26271
7 6 60326
7 7 471
7 8 24802
7 9 32209
8 0 23211
8 1 19570
8 2 61896
8 4 23211
8 5 53249
8 6 53249
8 7 10923
8 8 64172
9 0 14488
9 1 6163
9 2 647
9 3 62801
9 4 16582
9 5 34469
9 6 33572
9 7 4289
9 8 44402
9 9 51442
10 10 10
0 0 32769
0 1 32765
0 2 65534
0 3 32769
1 1 32769
1 4 32765
1 5 65534
1 6 32769
2 2 32769
2 5 32765
2 7 65534
2 8 32769
3 0 8192
3 1 57345
3 2 57345
3 3 54615
3 4 57344
3 5 40959
3 6 8189
3 7 49152
3 8 24574
4 0 3593
4 1 3324
4 2 55692
4 3 20132
4 4 21528
4 5 47733
4 6 34324
4 7 13128
4 8 29263
4 9 51893
5 0 43002
5 1 3530
5 2 42464
5 3 49431
5 4 57053
5 5 2232
5 6 27156
5 7 13531
5 8 49773
5 9 37130
6 0 2903
6 1 46905
6 2 28979
6 3 36795
6 4 23966
6 5 17193
6 6 28711
6 7 4811
6 8 2576
6 9 23486
7 0 11612
7 1 36521
7 2 19433
7 3 16106
7 4 19406
7 5 30533
7 6 5612
7 7 30158
7 8 4841
7 9 28407
8 0 10923
9 0 2807
9 1 60734
9 2 38300
9 3 10175
9 4 29496
9 5 30841
9 6 49946
9 7 15344
9 8 60664
9 9 23868
10 10 10
0 0 21847
0 1 1
0 2 2
0 3 65535
1 1 21847
1 4 1
1 5 2
1 6 65535
2 2 21847
2 5 1
2 7 2
2 8 65535
3 0 32769
3 1 32768
3 2 32768
3 4 32772
3 5 32775
3 6 32768
3 7 3
3 8 32768
4 0 57116
4 1 14098
4 2 48611
4 3 63747
4 4 6490
4 5 44386
4 6 24708
4 7 37908
4 8 24193
4 9 11406
5 0 61511
5 1 26603
5 2 19525
5 3 29974
5 4 30200
5 5 32259
5 6 23341
5 7 39447
5 8 59380
5 9 21922
6 0 18942
6 1 25915
6 2 32918
6 3 61511
6 4 52493
6 5 15572
6 6 4057
6 7 38878
6 8 52038
6 9 42051
7 0 2647
7 1 2301
7 2 21716
7 3 3353
7 4 18374
7 5 4984
7 6 30974
7 7 53157
7 8 40158
7 9 52338
8 0 10923
8 1 25486
8 2 36409
8 4 54615
8 5 32772
8 6 32769
8 7 21848
8 8 10923
9 0 35143
9 1 47593
9 2 37136
9 3 37557
9 4 2235
9 5 12369
9 6 27513
9 7 34993
9 8 31520
9 9 43305
10 10 10
0 0 10922
0 1 32771
0 2 1
0 3 32770
1 1 10922
1 4 32771
1 5 1
1 6 32770
2 2 10922
2 5 32771
2 7 1
2 8 32770
3 0 24576
3 1 40961
3 2 40961
3 3 10923
3 4 40958
3 5 57340
3 6 24580
3 7 16382
3 8 8195
4 0 4828
4 1 48115
4 2 26771
4 3 47195
4 4 37520
4 5 38955
4 6 6505
4 7 14501
4 8 12081
4 9 2238
5 0 26561
5 1 35404
5 2 3548
5 3 51669
5 4 43821
5 5 31047
5 6 15040
5 7 12559
5 8 21921
5 9 6485
6 0 43692
6 1 58254
6 2 3640
6 3 32768
6 4 54615
6 5 32772
6 6 32770
6 7 21848
6 8 10923
7 0 51278
7 1 26715
7 2 24388
7 3 46078
7 4 27757
7 5 30020
7 6 28951
7 7 47760
7 8 20538
7 9 50329
8 0 43691
8 1 40051
8 2 29128
8 4 10922
8 5 32765
8 6 32768
8 7 43689
8 8 54615
9 0 27587
9 1 22747
9 2 55638
9 3 17805
9 4 33806
9 5 22327
9 6 53615
9 7 15200
9 8 38890
9 9 63902
10 10 10
0 3 1
1 6 1
2 8 1
3 0 16384
3 1 49153
3 2 49153
3 3 43692
3 4 49151
3 5 16381
3 6 16385
3 7 32767
3 8 49154
4 0 56045
4 1 3319
4 2 27201
4 3 19236
4 4 26818
4 5 46027
4 6 50090
4 7 37541
4 8 39316
4 9 24828
5 0 35499
5 1 13654
5 2 21846
5 4 35499
5 5 30036
5 6 30037
5 7 43690
5 8 8192
6 0 21282
6 1 2356
6 2 51756
6 3 11631
6 4 55430
6 5 12495
6 6 63977
6 7 10253
6 8 1831
6 9 24157
7 0 53249
7 1 5916
7 2 40050
7 4 53249
7 5 23213
7 6 23212
7 7 32770
7 8 55980
8 4 43691
8 5 21845
8 6 21846
8 7 43691
8 8 1
9 0 6946
9 1 19214
9 2 14880
9 3 8814
9 4 41292
9 5 42818
9 6 26269
9 7 31848
9 8 39113
9 9 58555
10 10 10
0 2 1
1 5 1
2 7 1
3 8 1
4 0 19066
4 1 10368
4 2 18738
4 3 18341
4 4 51908
4 5 2683
4 6 62444
4 7 56495
4 8 18644
4 9 63299
5 0 23953
5 1 54540
5 2 55008
5 3 38585
5 4 24645
5 5 1132
5 6 43254
5 7 35166
5 8 28560
5 9 12080
6 0 35499
6 1 13654
6 2 21846
6 4 35499
6 5 30036
6 6 30037
6 7 43690
6 8 8192
7 0 42596
7 1 12565
7 2 23404
7 3 47921
7 4 17345
7 5 25139
7 6 17072
7 7 30842
7 8 61779
7 9 20129
8 0 53249
8 1 5916
8 2 40050
8 4 53249
8 5 23213
8 6 23212
8 7 32770
8 8 55980
9 0 34547
9 1 14321
9 2 712
9 3 57921
9 4 2700
9 5 63536
9 6 46479
9 7 28863
9 8 65344
9 9 21589
10 10 10
0 1 1
1 4 1
2 5 1
3 6 1
4 9 1
5 0 19066
5 1 10368
5 2 18738
5 3 18341
5 4 51908
5 5 2683
5 6 62444
5 7 56495
5 8 18644
5 9 63299
6 0 56045
6 1 3319
6 2 27201
6 3 19236
6 4 26818
6 5 46027
6 6 50090
6 7 37541
6 8 39316
6 9 24828
7 0 23953
7 1 54540
7 2 55008
7 3 38585
7 4 24645
7 5 1132
7 6 43254
7 7 35166
7 8 28560
7 9 12080
8 0 35499
8 1 13654
8 2 21846
8 4 35499
8 5 30036
8 6 30037
8 7 43690
8 8 8192
9 0 45478
9 1 57379
9 2 65472
9 3 4880
9 4 13882
9 5 36470
9 6 52630
9 7 40963
9 8 44595
9 9 29853
10 10 10
