bifurcation
65537
3
20
0 3 1
1 6 1
2 8 1
3 0 1
3 7 65536
4 11 1
5 13 1
6 1 1
6 12 65536
7 15 1
8 2 1
8 14 65536
9 17 1
10 18 1
11 0 48727
11 1 64926
11 2 3885
11 4 32594
11 5 21847
11 7 16810
11 9 6749
11 10 30102
11 12 30666
11 14 61652
11 16 44014
12 19 1
13 0 62108
13 1 44973
13 2 41421
13 4 61785
13 5 32287
13 7 3429
13 9 29449
13 10 65445
13 12 64091
13 14 24116
13 16 9369
14 3 7148
14 6 50328
14 8 38311
14 11 31697
14 13 8902
14 15 16684
14 17 30250
14 18 38509
14 19 49271
15 0 51972
15 1 391
15 2 33165
15 4 17899
15 5 28937
15 7 13565
15 9 40503
15 10 49741
15 12 39971
15 14 32372
15 16 46216
16 3 49541
16 6 58574
16 8 54998
16 11 64154
16 13 49240
16 15 42280
16 17 10807
16 18 7336
16 19 61156
17 0 38470
17 1 62415
17 2 779
17 4 40967
17 5 17588
17 7 27067
17 9 24904
17 10 10797
17 12 28673
17 14 64758
17 16 46787
18 0 54485
18 1 2638
18 2 21005
18 4 16383
18 5 49078
18 7 11052
18 9 44760
18 10 22682
18 12 18534
18 14 44532
18 16 5668
19 0 35544
19 1 13512
19 2 7646
19 4 48540
19 5 31991
19 7 29993
19 9 38300
19 10 46009
19 12 61011
19 14 57891
19 16 28690
20 20 20
0 2 1
1 5 1
2 7 1
3 8 1
4 10 1
5 12 1
6 13 1
7 14 1
8 15 1
9 0 19856
9 1 25640
9 2 43767
9 4 1882
9 5 37653
9 7 45681
9 9 17924
9 10 15580
9 12 44406
9 14 21770
9 16 8840
10 0 16810
10 1 611
10 2 61652
10 4 32944
10 5 43690
10 7 48727
10 9 58788
10 10 35435
10 12 34871
10 14 3885
10 16 21523
11 18 1
12 0 3429
12 1 20564
12 2 24116
12 4 3752
12 5 33251
12 7 62108
12 9 36088
12 10 92
12 12 1446
12 14 41421
12 16 56168
13 19 1
14 0 13565
14 1 65146
14 2 32372
14 4 47638
14 5 36600
14 7 51973
14 9 25034
14 10 15796
14 12 25566
14 14 33165
14 16 19321
15 3 7148
15 6 50328
15 8 38311
15 11 31697
15 13 8902
15 15 16684
15 17 30250
15 18 38509
15 19 49271
16 0 56324
16 1 39105
16 2 46014
16 4 33342
16 5 48081
16 7 9213
16 9 44519
16 10 46917
16 12 32547
16 14 19523
16 16 43104
17 3 5647
17 6 4957
17 8 13692
17 11 36198
17 13 26130
17 15 47996
17 17 25582
17 18 41353
17 19 34324
18 3 48592
18 6 46490
18 8 58020
18 11 19255
18 13 18117
18 15 61169
18 17 14908
18 18 36024
18 19 34609
19 3 33513
19 6 17251
19 8 32298
19 11 3469
19 13 37214
19 15 26715
19 17 23317
19 18 59204
19 19 52784
20 20 20
0 1 1
1 4 1
2 5 1
3 6 1
4 9 1
5 10 1
6 11 1
7 12 1
8 13 1
9 16 1
10 0 19856
10 1 25640
10 2 43767
10 4 1882
10 5 37653
10 7 45681
10 9 17924
10 10 15580
10 12 44406
10 14 21770
10 16 8840
11 17 1
12 0 16810
12 1 611
12 2 61652
12 4 32944
12 5 43690
12 7 48727
12 9 58788
12 10 35435
12 12 34871
12 14 3885
12 16 21523
13 18 1
14 0 3429
14 1 20564
14 2 24116
14 4 3752
14 5 33251
14 7 62108
14 9 36088
14 10 92
14 12 1446
14 14 41421
14 16 56168
15 19 1
16 0 59380
16 1 63617
16 2 55051
16 4 21429
16 5 1101
16 7 6157
16 9 32041
16 10 64010
16 12 17165
16 14 10486
16 16 60434
17 3 49541
17 6 58574
17 8 54998
17 11 64154
17 13 49240
17 15 42280
17 17 10807
17 18 7336
17 19 61156
18 3 5647
18 6 4957
18 8 13692
18 11 36198
18 13 26130
18 15 47996
18 17 25582
18 18 41353
18 19 34324
19 3 48592
19 6 46490
19 8 58020
19 11 19255
19 13 18117
19 15 61169
19 17 14908
19 18 36024
19 19 34609
20 20 20
